id,created,primary,nauth,flags
2401.00022,2023-12-28,math.AC,1,
2401.00048,2023-12-29,gr-qc,2,
2401.00053,2023-12-29,math.CA,2,
2401.00066,2023-12-29,math.AG,1,
2401.00070,2023-12-29,math.CO,2,
2401.00071,2023-12-29,math.PR,2,
2401.00079,2024-03-27,math.LO,1,
2401.00082,2023-12-29,math.PR,1,
2401.00084,2023-12-29,math.GT,2,
2401.00090,2023-12-29,math.OC,1,
2401.00106,2023-12-30,math.DG,2,
2401.00119,2023-12-30,math.FA,2,
2401.00123,2024-04-02,math.PR,1,
2401.00128,2023-12-30,cs.LG,25,
2401.00140,2024-03-19,math.PR,1,
2401.00142,2023-12-30,math.AC,2,
2401.00147,2023-12-30,math.GR,2,
2401.00166,2023-12-30,cs.IT,5,
2401.00171,2023-12-30,math.NA,2,
2401.00172,2023-12-30,math.ST,3,
2401.00176,2023-12-30,math.AG,2,
2401.00181,2023-12-30,math.NT,3,
2401.00182,2023-12-30,math.AC,1,
2401.00183,2023-12-30,math.AG,2,
2401.00184,2023-12-30,math.AP,1,
2401.00189,2023-12-30,math.OC,2,
2401.00191,2023-12-30,math.OC,2,
2401.00192,2023-12-30,cs.IT,6,
2401.00198,2023-12-30,math.AP,4,
2401.00201,2023-12-30,math.LO,1,
2401.00206,2024-04-03,math.PR,3,
2401.00217,2023-12-30,math.OC,2,
2401.00221,2024-02-19,math.OC,3,
2401.00228,2023-12-30,math.NA,1,
2401.00253,2024-02-07,math.CO,4,
2401.00266,2024-02-13,math.LO,3,
2401.00269,2023-12-30,math.OC,6,
2401.00270,2024-01-18,math.NT,2,
2401.00279,2023-12-30,math.DG,2,
2401.00283,2024-03-04,cs.IT,19,
2401.00292,2023-12-30,math.OC,2,
2401.00293,2023-12-30,math.FA,3,
2401.00300,2023-12-30,math.OC,3,
2401.00302,2024-04-23,math.LO,1,
2401.00304,2023-12-30,math-ph,3,
2401.00305,2023-12-30,math.OC,1,
2401.00308,2023-12-30,math.OC,3,
2401.00311,2023-12-30,math.AG,1,
2401.00312,2023-12-30,math.FA,2,
2401.00322,2023-12-30,math.AP,2,
2401.00323,2023-12-30,math.CO,2,
2401.00327,2023-12-30,math.LO,1,
2401.00331,2023-12-30,math.NA,4,
2401.00332,2023-12-30,math.AP,2,
2401.00337,2023-12-30,math.FA,2,
2401.00341,2023-12-30,math.GN,1,
2401.00344,2023-12-30,math.ST,2,
2401.00345,2023-12-30,math.GT,2,
2401.00347,2023-12-30,math.CO,6,
2401.00349,2023-12-30,math.GR,2,
2401.00358,2024-02-24,math.NT,1,
2401.00359,2023-12-31,math.CO,5,
2401.00362,2023-12-31,math.CO,1,
2401.00367,2023-12-31,math.OC,1,
2401.00369,2023-12-31,math.NA,3,
2401.00377,2024-01-31,math.AP,1,
2401.00378,2023-12-31,math.DS,1,
2401.00380,2023-12-31,math.OC,2,
2401.00382,2023-12-31,math.FA,2,
2401.00386,2023-12-31,math.CO,3,
2401.00392,2024-04-08,math.CO,1,
2401.00394,2024-02-06,math.AP,3,
2401.00397,2023-12-31,math.OC,2,
2401.00398,2023-12-31,math.FA,2,
2401.00417,2024-03-03,math.AP,2,
2401.00418,2023-12-31,math.CO,1,
2401.00427,2024-03-20,math.FA,2,
2401.00439,2023-12-31,math.AP,2,
2401.00441,2023-12-31,math.AP,2,
2401.00447,2023-12-31,cs.IT,4,
2401.00453,2024-01-02,math.AP,2,
2401.00472,2023-12-31,math.DG,3,
2401.00478,2023-12-31,math.AP,1,
2401.00479,2023-12-31,math.AP,4,
2401.00484,2023-12-31,math.AP,4,
2401.00485,2023-12-31,math.FA,2,
2401.00491,2023-12-31,math.CA,1,
2401.00493,2023-12-31,math.NA,2,
2401.00509,2024-01-03,math.GN,2,
